loss
0.35797476798407574
0.31083556918367594
0.30909985774265974
0.3078203619528226
0.30670321889561303
0.30538744766821924
0.30397088444404596
0.30282204895788983
0.30151777919737727
0.30065419009321764
0.29981400691043786
0.2990685209174709
